"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,1,2013,2012,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2013","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2012",359000,350000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,359000,350000,NA,NA,0.0499,0.0483,"F-1/yr","1/yr",NA,NA,NA,NA,0.0499,0.0483,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",0.19,NA,NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,7,"N",3,NA,1.98342541436464,0.453636363636364,NA,NA,37395.5454285464,NA,181000,"SSBmsy",0.11,"instFmsy",1.98342541436464,"SSB_by_SSBmsy",0.453636363636364,"InstF_by_InstFmsy",37395.5454285464,"OFL_instF_2"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2015",1992,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2015,1992,2014,1992,2014,2014,3,2014,2013,"WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2014","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2013",460000,377000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,460000,377000,NA,NA,0.0437,0.0469,"F-1/yr","1/yr",NA,NA,NA,NA,0.0437,0.0469,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"N",1,NA,NA,0.397272727272727,NA,NA,47916.297763597,NA,NA,"SSBmsy",0.11,"instFmsy",NA,NA,0.397272727272727,"InstF_by_InstFmsy",47916.297763597,"OFL_instF_2"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2016",1992,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2016,1992,2015,1992,2015,2015,2,2014,2013,"WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2014","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2013",521000,405000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,521000,405000,NA,NA,0.0382,0.042,"F-1/yr","1/yr",NA,NA,NA,NA,0.0382,0.042,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",0.19,NA,NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,8,"N",1,NA,2.87845303867403,0.347272727272727,NA,NA,54270.4155105088,NA,181000,"SSBmsy",0.11,"instFmsy",2.87845303867403,"SSB_by_SSBmsy",0.347272727272727,"InstF_by_InstFmsy",54270.4155105088,"OFL_instF_2"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2015",1992,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2015,1992,2014,1992,2014,2014,3,2014,2013,"WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2014","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2013",460000,377000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,460000,377000,NA,NA,0.0437,0.0469,"F-1/yr","1/yr",NA,NA,NA,NA,0.0437,0.0469,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"N",2,NA,NA,0.397272727272727,NA,NA,47916.297763597,NA,NA,"SSBmsy",0.11,"instFmsy",NA,NA,0.397272727272727,"InstF_by_InstFmsy",47916.297763597,"OFL_instF_2"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,1,2014,2013,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2014","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2013",451000,359000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,451000,359000,NA,NA,0.0465,0.0499,"F-1/yr","1/yr",NA,NA,NA,NA,0.0465,0.0499,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",0.19,NA,NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,9,"N",2,NA,2.49171270718232,0.422727272727273,NA,NA,46978.8049812658,NA,181000,"SSBmsy",0.11,"instFmsy",2.49171270718232,"SSB_by_SSBmsy",0.422727272727273,"InstF_by_InstFmsy",46978.8049812658,"OFL_instF_2"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2016",1992,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2016,1992,2015,1992,2015,2015,2,2015,2014,"WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2015","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2014",573000,521000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,573000,521000,NA,NA,0.0438,0.0382,"F-1/yr","1/yr",NA,NA,NA,NA,0.0438,0.0382,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",0.19,NA,NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,10,"N",1,NA,3.16574585635359,0.398181818181818,NA,NA,59687.0404750893,NA,181000,"SSBmsy",0.11,"instFmsy",3.16574585635359,"SSB_by_SSBmsy",0.398181818181818,"InstF_by_InstFmsy",59687.0404750893,"OFL_instF_2"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,1,2015,2014,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2015","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2014",482000,451000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,482000,451000,NA,NA,0.0566,0.0465,"F-1/yr","1/yr",NA,NA,NA,NA,0.0566,0.0465,NA,NA,NA,NA,0.11,NA,0.11,"Fmsy-1/yr",0.19,NA,NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,10,"N",1,NA,2.66298342541436,0.514545454545455,NA,NA,50207.9467870734,NA,181000,"SSBmsy",0.11,"instFmsy",2.66298342541436,"SSB_by_SSBmsy",0.514545454545455,"InstF_by_InstFmsy",50207.9467870734,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2015",1979,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2015,1980,2014,1980,2014,2014,4,2014,2013,"WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2014","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2013",70600,61300,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,70600,61300,NA,NA,0.112,0.105,"F-1/yr","1/yr",NA,NA,NA,NA,0.112,0.105,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",NA,NA,NA,NA,25800,NA,25826,"SSBtrigmsy-MT",NA,5,"N",1,NA,2.73643410852713,0.448,NA,NA,15616.6647151588,NA,25800,"SSBmsy",0.25,"instFmsy",2.73643410852713,"SSB_by_SSBmsy",0.448,"InstF_by_InstFmsy",15616.6647151588,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2016",1979,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2016,1980,2015,1980,2015,2015,3,2014,2013,"WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2014","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2013",55800,49900,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,55800,49900,NA,NA,0.118,0.121,"F-1/yr","1/yr",NA,NA,NA,NA,0.118,0.121,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,5,"N",1,NA,2.16061333539844,0.472,NA,NA,12342.9163046156,NA,25826,"SSBmsy",0.25,"instFmsy",2.16061333539844,"SSB_by_SSBmsy",0.472,"InstF_by_InstFmsy",12342.9163046156,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2015",1979,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2015,1980,2014,1980,2014,2014,4,2014,2013,"WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2014","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2013",70600,61300,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,70600,61300,NA,NA,0.112,0.105,"F-1/yr","1/yr",NA,NA,NA,NA,0.112,0.105,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",NA,NA,NA,NA,25800,NA,25826,"SSBtrigmsy-MT",NA,6,"N",2,NA,2.73643410852713,0.448,NA,NA,15616.6647151588,NA,25800,"SSBmsy",0.25,"instFmsy",2.73643410852713,"SSB_by_SSBmsy",0.448,"InstF_by_InstFmsy",15616.6647151588,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2017",1979,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/ple.27.7d.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2017,1980,2016,1980,2016,2016,2,2014,2013,"WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2014","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2013",58100,51400,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,58100,51400,NA,NA,0.119,0.122,"F-1/yr","1/yr",NA,NA,NA,NA,0.119,0.122,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,6,"N",2,NA,2.24967087431271,0.476,NA,NA,12851.6745035514,NA,25826,"SSBmsy",0.25,"instFmsy",2.24967087431271,"SSB_by_SSBmsy",0.476,"InstF_by_InstFmsy",12851.6745035514,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2015",1979,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2015,1980,2014,1980,2014,2014,4,2014,2013,"WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2014","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2013",70600,61300,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,70600,61300,NA,NA,0.112,0.105,"F-1/yr","1/yr",NA,NA,NA,NA,0.112,0.105,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",NA,NA,NA,NA,25800,NA,25826,"SSBtrigmsy-MT",NA,7,"N",3,NA,2.73643410852713,0.448,NA,NA,15616.6647151588,NA,25800,"SSBmsy",0.25,"instFmsy",2.73643410852713,"SSB_by_SSBmsy",0.448,"InstF_by_InstFmsy",15616.6647151588,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2018-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2018",1979,2018,"","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2018,1980,2017,1980,2017,2017,1,2014,2013,"WGNSSK-PLAIC7d-1979-2018-ICESIMP2018_2014","WGNSSK-PLAIC7d-1979-2018-ICESIMP2018_2013",57400,50900,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,57400,50900,NA,NA,0.119,0.117,"F-1/yr","1/yr",NA,NA,NA,NA,0.119,0.117,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,7,"N",3,NA,2.22256640594749,0.476,NA,NA,12696.8350517014,NA,25826,"SSBmsy",0.25,"instFmsy",2.22256640594749,"SSB_by_SSBmsy",0.476,"InstF_by_InstFmsy",12696.8350517014,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2016",1979,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2016,1980,2015,1980,2015,2015,3,2015,2014,"WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2015","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2014",54400,55800,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,54400,55800,NA,NA,0.122,0.118,"F-1/yr","1/yr",NA,NA,NA,NA,0.122,0.118,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,8,"N",1,NA,2.10640439866801,0.488,NA,NA,12033.2374009156,NA,25826,"SSBmsy",0.25,"instFmsy",2.10640439866801,"SSB_by_SSBmsy",0.488,"InstF_by_InstFmsy",12033.2374009156,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2017",1979,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/ple.27.7d.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2017,1980,2016,1980,2016,2016,2,2015,2014,"WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2015","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2014",57400,58100,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,57400,58100,NA,NA,0.124,0.119,"F-1/yr","1/yr",NA,NA,NA,NA,0.124,0.119,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,8,"N",1,NA,2.22256640594749,0.496,NA,NA,12696.8350517014,NA,25826,"SSBmsy",0.25,"instFmsy",2.22256640594749,"SSB_by_SSBmsy",0.496,"InstF_by_InstFmsy",12696.8350517014,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2016",1979,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2016,1980,2015,1980,2015,2015,3,2015,2014,"WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2015","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2014",54400,55800,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,54400,55800,NA,NA,0.122,0.118,"F-1/yr","1/yr",NA,NA,NA,NA,0.122,0.118,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,9,"N",2,NA,2.10640439866801,0.488,NA,NA,12033.2374009156,NA,25826,"SSBmsy",0.25,"instFmsy",2.10640439866801,"SSB_by_SSBmsy",0.488,"InstF_by_InstFmsy",12033.2374009156,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2018-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2018",1979,2018,"","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2018,1980,2017,1980,2017,2017,1,2015,2014,"WGNSSK-PLAIC7d-1979-2018-ICESIMP2018_2015","WGNSSK-PLAIC7d-1979-2018-ICESIMP2018_2014",57000,57400,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,57000,57400,NA,NA,0.133,0.119,"F-1/yr","1/yr",NA,NA,NA,NA,0.133,0.119,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,9,"N",2,NA,2.20707813831023,0.532,NA,NA,12608.3553649299,NA,25826,"SSBmsy",0.25,"instFmsy",2.20707813831023,"SSB_by_SSBmsy",0.532,"InstF_by_InstFmsy",12608.3553649299,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2017",1979,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/ple.27.7d.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2017,1980,2016,1980,2016,2016,2,2016,2015,"WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2016","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2015",55000,57400,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,55000,57400,NA,NA,0.133,0.124,"F-1/yr","1/yr",NA,NA,NA,NA,0.133,0.124,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,10,"N",1,NA,2.12963680012391,0.532,NA,NA,12165.9569310727,NA,25826,"SSBmsy",0.25,"instFmsy",2.12963680012391,"SSB_by_SSBmsy",0.532,"InstF_by_InstFmsy",12165.9569310727,"OFL_instF_2"
"Europe (EU)","WGNSSK-PLAIC7d-1979-2018-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2018",1979,2018,"","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2018,1980,2017,1980,2017,2017,1,2016,2015,"WGNSSK-PLAIC7d-1979-2018-ICESIMP2018_2016","WGNSSK-PLAIC7d-1979-2018-ICESIMP2018_2015",55300,57000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,55300,57000,NA,NA,0.16,0.133,"F-1/yr","1/yr",NA,NA,NA,NA,0.16,0.133,NA,NA,NA,NA,0.25,NA,0.25,"Fmsy-1/yr",0.5,NA,NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,10,"N",1,NA,2.14125300085185,0.64,NA,NA,12232.3166961513,NA,25826,"SSBmsy",0.25,"instFmsy",2.14125300085185,"SSB_by_SSBmsy",0.64,"InstF_by_InstFmsy",12232.3166961513,"OFL_instF_2"
"Europe (non-EU)","WGDEEP-LINGVa-1982-2015-ICESIMP2016","LINGVa","ICES","WGDEEP","1982-2015",1982,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/lin-icel.pdf","Analytical length-based assessment (Gadget model) ","Unknown","Analytical length-based assessment (Gadget model) ","multinational","Iceland Grounds","multinational-ICES-Va","Ling Iceland Grounds","Actinopterygii","Gadiformes","Lotidae","Molva","Molva molva","Molva molva","Ling",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1982,2015,1982,2014,1982,2014,2014,4,2014,2013,"WGDEEP-LINGVa-1982-2015-ICESIMP2016_2014","WGDEEP-LINGVa-1982-2015-ICESIMP2016_2013",59400,50300,"SSB-MT","MT",90900,87300,90900,87300,NA,NA,59400,50300,NA,NA,0.14961496149615,0.135166093928981,"ERbest-ratio","ratio",0.14961496149615,0.135166093928981,NA,NA,0.245,0.244,NA,NA,NA,NA,0.24,NA,0.24,"Fmsy-1/yr",NA,NA,NA,NA,9500,NA,9500,"SSBtrigmsy-MT",NA,5,"N",1,NA,6.25263157894737,1.02083333333333,NA,NA,12674.3050526467,NA,9500,"SSBmsy",0.24,"instFmsy",6.25263157894737,"SSB_by_SSBmsy",1.02083333333333,"InstF_by_InstFmsy",12674.3050526467,"OFL_instF_2"
